8th Cross, V V Mohalla, Mysore  [Sept 13, 1997]  
nAvE nalam tarum  [nAmanArAyaNi] L
nAvirrakzhagu meyyE  [garuDadhvani] L
nAvukkarashanai  [hEmAvati] L
nAyakA nAnun  [gAyakapriyA] L
nAyakanai  [darbAr]  
nAyakanAi ninra  [mOhana]  
nAyeDa nIkabhimAnamu  [bEgaDa] L
nAyeDa vancana  [navanItam] L
nAyEn unaiyE  [nAganandini] L
nAyi bandadappa  [kEdAragauLa] L
nE morabeTTitE  [rUpavati] L
Ne Pogada  [Varāḷi]  
nE pogaDakunTE  [Kāmavardani,Varāḷi,shubhapantuvarALi,varALi] L
necca bEDa prANi  [nIlAmbari,shankarAbharaNa] L
neccadiru bekku  [kAmbhOji] L
neccanayya  [savEri] L
nEDE sukravAramu  [Madhyamāvati,hEmavati]  
nee bakthi  [jaya manohari]  
nee bakthi bAgya  [jayamanOhari] L
nee bhajana  [kAmbhOji,nAyaki] L
nee bhajana gAna  [nAyaki]  
nee bhakti bhAgya sudhA  [jayamanOhari]  
nee chittamu  [dhanyAsi,vijayavasantam] L
Nee Chittamu Nirmalamu  [Dhanyasi,dhanyAsi] L
nee dayA  [shanmukapriyA]  
nee dayarAdha  [AndOLikA,jayantasEna,pUrvikalyANi,vasanta bhairavi,vasantabhairavi] L
nee dayavAy  [bhUSAvaLi,bhooshAvaLi] L
nee irangAinil  [aTANA]  
nee irangAy  [Aṭāna,aTANA]  
nee kElana  [dEvamanOhari,dEvamanohari]  
nee mahima koniyADa tharama  [Vakuḷābharaṇaṁ,vakulAbharaNam]  
nee muddumOmu  [kamalA manOhari,kamalAmanOhari,sooryakAntam] L
Nee Ninaindal  [Jōnpuri,jaunpuri]  
nee pAda kamalam  [tODi]  
nee pAdamE tuNai  [naLinakAnti,valaji] L
nee pAdamula nammiti  [naTabhairavi]  
nee pAdamulE  [Bhairavi,bhairavi,navarasa kannaDa,navarasakannaDA,sarasAngi] L
nee samAna  [subhapantuvarALi]  
Nee Sari evvaramma  [Bhairavi,bhairavi] L
nee sari samanamevaru  [Kalyāṇi,kalyANi]  
nee sATi  [chandrikA (chandrakauns)]  
needu charaNa pankajamula  [Kalyāṇi,kalyANi]  
neekabimAnamu lEdA  [Rasikapriya,kOkilapriyA]  
neekE dayarAkA  [nIlAmbari,neelAmbari (incomplete)] L
neekE teliyaka  [Anandabhairavi,Anandhabhairavi]  
neekeavvaru (?)  [subhapantuvarALi]  
neekEdaya  [Nīlāṁbari]  
Neekela Dayaraadu  [Sarasangi,kadanakutUhala,sarasAngi] L
NeeKelaDayaradu KhandaChapu  [Sāranga]  
neekkeppuDu  [AbhOgi]  
neekkuDu  [AbhOgi]  
neekkupuDu  [AbhOgi]  
Neela Vaanam Thanil  [Puṇṇāgavarāḷi]  
neelakanTa  [vasantabhairavi]  
neelakanTa mahAdEva  [kuvalayAbharaNam,vasanta] L
neelakantam bhajEeham  [kEdAra gowLa,kEdAragauLa,kEdaragowLa] L
neelAmbhOruha tulya nEtra yugaLAm  [Anandabhairavi]  
neelAmbhOruha tulya nEtra yugaLAm SlOkam  [Ānandabhairavi]  
neelAyadAkshi  [paraju,paras,paras (starts from the middle),vijayashrI] L
neelOtpalAmbikAyAm  [gauLa,kEdAragauLa,kannaDagowLa,pUrvagauLa] L
neemadi challaga  [Anandabhairavi]  
neemati challaka  [Anandabhairavi]  
Neene Ballidano  [shankarAbharaNa] L
neene doDDavanO  [rEvati]  
neenu rakshaya mADE  [kEdAragowLa]  
neerajAkshi  [Hindōḷaṁ,hindOLam,jhAlavarALi] L
neerE nee  [behAg,gOre] L
neetu charaNa  [kalyANi]  
neetu mahima  [Haṁsānandi,hamsAnandi] L
neevADa ne gana  [SAranga,Sāranga,sArangA,sAranga,saranga] L
neevanTi  [Tōḍi,tODi]  
neevanTi daivamu  [kApi,shrIranjani,sriranjani] L
neevanTi deivamu  [bhairavi,tODi,varALi] L
neevE  [Cakravākaṁ,cakravAgam]  
neevE nannu  [darbAr] L
neevE nannu brOva  [darbAr]  
neevErA  [bEgaDA]  
neevErA kula  [bEgaDA]  
neevErA kula dhanamu  [Bēgaḍa,bEgaDA,bEgaDa] L
neeyE parAmukam  [hamsanAdam]  
nEjEsina  [pUrNacandrikA,poorNachandrikA] L
nEjEsina nEramu  [poorNachandrika]  
nekkurugi  [AbOgi,AbhOgi] L
nenaru leni (varNa)  [balahamsa] L
nenaru mIraganu  [cakravAkam] L
nenaruncarA nApaini  [simhavAhini] L
nenarunchara  [simhavAhini,simhavahini]  
nenarunchinanu  [mALavi,malavi]  
nenarunci brOva  [cakravAkam] L
nenarunci nannElukOra  [dhanyAsi] L
nenaruncinAnu anniTiki  [mALavi] L
nene bEku  [madhyamAvati] L
nEnendu  [karnATaka behAg]  
nEnendu vEtukudurA  [harikAmbhOji] L
nenerunci nannElukOrA (varNa)  [dhanyAsi] L
neneve nAnanyara  [tODi] L
nenevenu anudina  [saurASTra] L
neneyirO bhakta  [dvIjavanti] L
nenja kanakellum  [Nāṭa,nATA]  
nenjam puNNAgavE  [kEdAr/shuddhasArang] L
nenjam urugi ninDru  [sivaranjani]  
nenjamellAm  [ranjani] L
nenjE kalpaka  [shudhdhasImantini] L
nenjE ninai  [Jaganmōhini,jaganmOhini]  
nenjinil niraindiDum  [rAgamAlikA] L
nenju porukkudillaiye  [dvijAvanti] L
nenjukku nItiyum  [sindu bhairavi]  
nenTanu saNNavanendu  [shankarAbharaNa] L
nEnu cEsina  [kharaharapriyA] L
nEnundu vedakudurA  [Harikāmbhōji,Karṇāṭaka dēvagāndhāri,karAnataka behAg,karnATaka behAg]  
Nera Nammiti  [Kānaḍa,darbAr] L
nEram konjamum illaiyO nIla mayil  [kannaDa] L
nEram mighundadinnum'  [nAdanAmakriyA] L
neramellanu  [nAyaki] L
nEramEmi nApai  [tODi] L
nEramEmirA nE  [nAdanAmakriyA] L
nEramu lennaka  [cakravAkam] L
NeraNammithiVarnam Kanada  [Nāṭa]  
neranammiti (varNa)  [kAnaDA] L
neranammiti nayya  [kAnaDa,simhEndramadhyam] L
neranammiti nIvE gati  [cakravAka] L
neranammitinayya (varNa)  [kAnaDA] L
Nere nambide ninna charana  [Rāgamālika,ragamalika]  
nEtrandi nErattilE  [husEni] L
neTrik-kaNNai  [mOhana] L
ngyAna kaN onRu  [Chintamani,Cittaranjani,Sivakavi]  
nI allAl ini  [kAnaDA] L
nI aruL puriya  [AbhOgi,kIravANi] L
nI aruL puriya vENDum  [kIravANi] L
nI balamA  [Ananda bhairavi] L
nI caraNambujamunu  [kIravANi] L
nI cEyu  [nIlAmbari] L
nI dAn meccik-koLLa vENDum  [shrI ranjani,shrIranjani] L
nI dAsAnudAsuDa  [hamIr kalyANi] L
nI daya galgunO  [shankarAbharaNa,shhanmugapriyA] L
nI daya galguTE  [rIti gowLa] L
nI daya kOriti  [karnaranjani] L
nI daya rAvalegAka  [tODi] L
nI dayacE  [yadukula kAmbhOji] L
nI dayarAdA (varNa)  [AndOLikA] L
nI divya  [shuruTTi] L
nI gatiyaladu  [bhairavi] L
nI inda mAyam (padavarNam)  [dhanyAsi] L
nI irangAyenil  [aThANA] L
nI iruppadO tiru  [kharaharapriyA] L
nI koDe  [shankarAbharaNa] L
nI manam  [sumanEsharanjani] L
nI mATalu mAyanurA sAmi balkara (jAvali)  [pUrvi kalyANi] L
nI pada bhayamu  [vakuLabharaNa] L
nI pada pankajamula  [bEgaDa,valaji] L
nI pAdamE gati  [kAlikA,naLinakAnti] L
nI pAdamE gati nalLinakAntimati  [naLinakAnti] L
nI pAdamulanu  [naTabhairavi] L
nI panulu  [aThANA] L
nI parAkramamu  [shanmugapriyA] L
nI pOi azhaittu (padam)  [kApi] L
nI sahAyamulEni  [dEvagAndhAri] L
nI samAnamevaru  [shubhapantuvarALi] L
nI sAti evaru  [hEmAvati] L
nI sATi nIvE  [candrikA] L
nI sEva bhAgyam  [kalyANi] L
nI tAn appA  [cArukEshi] L
nI tAn tuNai  [ragamalika] L
nI tanda isai  [valaci] L
nI tande nA bande  [khamAs] L
nI toDutta  [bEgaDa] L
nI vara solla  [shrI ranjani] L
nidam nidam  [kuntalavarALi] L
nidamaoru  [karaharapriyA]  
nidamE nAn un  [hamsAnandi] L
nidamoru taram  [kharaharapriyA] L
nidamoru taramEnum  [karaharapriyA]  
nIdAsudanO  [Varāḷi]  
niddiraiyil vandu  [jOnpuri] L
nidhi chAla  [kalyANi]  
nidhi chAla sukhamA  [Kalyāṇi,kalyANi] L
nidhi nI enru  [mAyAmALavagauLa] L
nIdu caraNamulE  [simhEndra madhyamam] L
niDu murtini nanugoni nemmatini sEvinchi  [nATakuranji]  
nidumurtini  [nATakurunji]  
nIDUzhi vAzhga  [cakravAka] L
nihsIma vyOma  [unknown] L
nija bhakti  [mAnavati] L
nija marmamamulanu  [umAbharaNam]  
nija marmamulanu  [Vakuḷābharaṇaṁ,umAbaraNam,umAbharaNam,umAbharanam] L
nijadAsaa varada  [kalyANi] L
nijamaitE mundara  [bhairavi] L
nijamuga nI  [sahAnA] L
nijamuga rAma  [kIravANi] L
nijamunnai  [bilahari] L
nIkabhimAnamu  [kOkilapriyA] L
nIkE daya rAvalerA  [Ananda bhairavi] L
nIkE nivEdanamurA  [madhyamAvati] L
nIkE teliyakapOtE  [Ananda bhairavi] L
nIkEla manasu rAdurA  [kAmbhOji] L
nIkEla nAyeDa  [dEva manOhari] L
nIkEla vicAramu  [bahudAri] L
nIkendu dayarAdu  [simhEndramadhyam] L
nIkeppuDu daya vaccunO  [AbhOgi] L
nIku sari evarUrA  [maNirangu] L
nIku tanaku  [bEgaDa] L
nIla lOhita ramaNI (fifth AvavaraNam)  [balahamsa] L
nIla malar kOlat-tirumEni kaNDu  [vasantA] L
nIla mAmaNi  [unknown] L
nIla mAmayil adan  [SaNmukhapriyA] L
nIla mEgha shyAma  [jOnpuri] L
nIla vAnam pOl ilangi (kAvaDicindu)  [mAnji] L
nIla vAnam tanil oLi vIsum niraimatiyO  [punnAgavarALi] L
nIla vaNNa kaNNA  [hamIr kalyANi] L
nIla vaNNak-kaNNanukkum  [mOhana] L
nIlAcalanAyakam  [sumadyuti] L
nilaiyAna pErinbamE  [vakuLAbharaNa] L
nIlak-kunrena  [rAgamAlikA]  
nIlakaNTha niranjana  [AbhOgi] L
nIlakaNTham bhAvayE  [madhyamAvati/kAlikA] L
nIlakaNThAya namO  [nAdanAmakriya] L
nIlalOhitA kAlakAla  [mALavi] L
nIlAmbara sOdara  [shuruTTi] L
nIlAmbari jagadIshvari  [nIlAmbari] L
nIlAngam harim  [nIlAmbari] L
nIlappuri kuzhal  [yadukulakAmbhOji] L
nilayam onru  [suraTi] L
nIlAyatAkshhi  [vijayashrI] L
niliciyunnAnu  [rAmapriyA] L
nilla bEkayya  [mOhana] L
nillAmal pOghum nilAvE shaTru ninru  [udayaravicandrikA] L
nillo nillo  [saurASTra] L
nIlOtpalAmbA  [nArAyaNagauLa] L
nIlOtpalAmbAm bhajarE  [nArIrItigauLa] L
nIlOtpalAmbikayA nirvANa  [kannaDagauLa] L
nIlOtpalAmbikAyAstava  [mAyAmALavagauLa] L
nIlOtpalAmbikE nitya  [chAyAgauLa] L
niluparAni (varNa)  [shankarAbharaNa] L
nimiSamaina shrI  [sAmA,shyAmA] L
nimma bhAgya  [kAmavardhani] L
nimmatiyAi irundE  [asAvEri] L
nimmatiyAna nenjinilE  [ratnAngi] L
nin aruL  [kAmavardhini] L
nin caraNa malarE  [simEndramadhyam] L
ninadaruL vENDinEn  [paTadIp] L
ninai manamE nI  [Ananda bhairavi,gangayabhUshhani,sAma] L
ninaiduruguvAi  [hamIrkalyANi] L
ninaikAda nEramillai  [kApi,ragEsree] L
ninaikkum podellAm  [karaharapriyA]  
ninaindurugum  [Suraṭi,suruTi]  
ninaindurugum aDiyAr  [kharaharapriyA] L
ninaindurugum enai  [suraTi] L
ninaipadepEdu nenEe  [Nādanāmakriya,nAdanAmakriyA]  
ninaippadeppOdu nenjE  [nAdanAmakriyA] L
ninaittapOdu nI  [mOhana] L
ninaivAi manidA  [nAyaki] L
ninaivirukkum pOdE  [mAyAmALavagauLa] L
nindakarira  [nAdanAmakriya] L
nindalu mOpuvAru  [mOhana] L
nindati candanam (ashTapadi 2-8)  [sowrAshTram]  
nIndik-karai sEra  [husEni] L
nindikkalAmO  [unknown] L
nInE acyuta  [madhyamAvati] L
nInE anAtha  [nAdanAmakriyA] L
nInE dayALO  [Anandabhairavi,tODi] L
nIne gati  [pUrvi] L
nInE gatiyenage  [nAdanAmakriyA] L
nInEke kaDe  [mOhana] L
nIngAdenranai  [vakuLAbharaNa] L
nIniralu namagEtake  [kApi] L
nIniruLellidde  [shrI] L
ninna bhakutiyenu  [shankarAbharaNa] L
ninna dAsanAde  [yadukulakAmbhOji] L
ninna daya  [mOhana] L
ninna dhyAnava  [simhEndramadhyam] L
ninna divya  [mOhana] L
ninna magana bAdhe  [saurASTra] L
ninna magana gAli  [bilahari] L
ninna maganEnE  [rEvagupti] L
ninna maganu  [saurASTra,shankarAbharaNa] L
ninna mahimeyannu  [saurASTra] L
ninna nAmave  [kEdAragauLa,nAdanAmakriya,nIlAmbari] L
ninna nAmaviddare  [kAmavardhani] L
ninna nambide nIraja  [Anandabhairavi,mOhana] L
ninna nAnE nendEnO  [Ananda bhaiaravi,Ānandabhairavi]  
ninna olumege  [kAmbhOji] L
ninnAda  [kannaDA,kannaDA  -Adi]  
ninnADa nela  [Kānaḍa,kannaDA] L
ninnai sharaNaDaindEn  [punnAgavarALi] L
ninnaiye rathi enru  [shankarAbharaNa/sindhubhairavi,shankarAbharaNam] L
ninnAlO teliyaka  [karnataka kapi ??]  
ninnAna valasina  [kalyANi] L
ninnane nambidEnu  [kEdAragauLa] L
ninnanne nambide  [Anandabhairavi,bhairavi] L
ninnaruL iyambalAgumA  [pantuvarALi,pantuvarAli]  
ninnAshrayisuvenu  [kalyANi] L
Ninnaye  [Bāgēśrī]  
ninne bhajana  [Nāṭa,nATTai,nATa,nata] L
ninnE bhajana sEyu vADanu  [Nāṭa]  
ninnE entO  [dEva manOhari] L
ninnE entO (varNa)  [dEvamanOhari] L
ninne jeppa  [mandAri] L
ninnE kOri (varNa)  [sArangA] L
ninnE kOriyunnadi  [kAnaDA] L
ninnE kOriyunnAnurA (pv)  [kAmbhOji,mOhanam] L
Ninne Namminaanu  [AbhOgi,Todi,Tōḍi,tODi] L
ninne nammiti  [kEdAragauLa,simhEndramadyamam] L
ninnE nammiti nijamuga  [kEdAragauLa] L
ninnE nammitinayyA  [simhEndramadhyam,simhendramadyamam] L
ninne nera namminAnurA  [Arabi,pantuvarALi,panutvarLi] L
ninnE neranammiti (pv)  [bilahari,hamsAnandi,kharaharapriyA,suraTi] L
ninne nODi  [tODi] L
ninnE sadA  [kharaharapriyA] L
ninne veDu  [mukhAri] L
ninnentO (padavarNam)  [dEva manOhari] L
ninnu bAsi  [bAlahamsa] L
ninnu cAla  [kEdAram] L
ninnu cheppa kAraNamEmi  [mandhAri]  
ninnu cheppakAraNamEmi manasA  [mandhari]  
ninnu joochi  [saurAStra,saurAshtram] L
ninnu kolici  [kharaharapriyA] L
ninnu nEra  [Kāmavardani,kAmavardhani,pantuarALi,pantuvarALi,suraTi] L
ninnu nEra nammi  [dEva manOhari] L
ninnu pogaDa  [kuntala varALi] L
ninnu pogaDa taramA  [kuntalavarALi,kuntalavarALi (GNB)] L
ninnu vinA gathi  [balahamsa,kalyANi,kalyANi tyAgarAjar] L
ninnu vinA gati gAna  [kalyANi] L
ninnu vinA vErevaru  [mALavi] L
NinnuNeraNammiNanura Rupaka  [Kāmavardani]  
Ninnusevincha  [Yadukula kāṁbōji,Yadukulakambodhi,yadukulakAmbhOji] L
ninnuvinA marigaladA  [Rītigauḷa,rItigauLa,reetigaula,reetigowla] L
ninnuvina nAmadendu  [navarasakannaDA]  
ninnuvinA nannu  [bhairavi] L
ninnuvinA sukhamugAna  [tODi] L
ninnuvinaaga mari dikkevarunnAru  [Pūrvīkaḷyāṇi,poorvikalyANi]  
ninnuvinaga  [Pūrvīkaḷyāṇi,Rītigauḷa,kalyANi,poorvikalyANi,riti gaula,tODi]  
ninnuvinAga mari  [Pūrvīkaḷyāṇi,pUrvikalyANi,poorvikalyANi] L
ninnuvinAgadevvarO  [kEdAra gowLa] L
ninra nilai kaNDu nEsa migha koNDu  [shuddhasAvEri] L
ninra tirukkOlam  [kalyANi] L
ninringunnaruL kATTum sollonru  [bilahari] L
ninuvinA nAmadi  [navarasa kannaDa] L
ninyAkO  [Bṛndāvana sāranga,brindAvana sArangA]  
ninyAkO ninna  [Bṛndāvana sāranga,brindAvana sAranga,rAgamAlika] L
ninyAru pELanna  [kAmbhOji] L
nIrada sama nIla  [jayantashrI] L
nIrada sama nIla krSNA mAm pAhi  [jayantashrI] L
Niraimadimugam(Thirupugazh)  [Haṁsānandi]  
nIraiyA  [pilU -] L
nIraja nayani  [ratipatipriyA] L
nIrajAkSi kAmAkSi  [hindOLa] L
nirAmaya purAtana parAtpara  [Dhanyāsi]  
nirAmayE niranjanE  [kuntala varALi] L
niranjanIm karuNAranjanIm  [karNaranjani] L
nirantara sukhamE  [unknown] L
niratamugA ninnE  [udhaya ravi candrikA] L
niratavara nIvE nA  [nirOSTA] L
niravadhika bhuvana sundara krSNA  [harikAmbhOji] L
niravati sukada  [Pūrṇacandrika,ravi candrikA,ravichandrikA,ravichandrika] L
niravati sukadAyaka  [Pūrṇacandrika,malayamArutam,ravichandrika] L
nirdhan kO dhan (bhajan)  []  
nirmala nAmattai  [ranjani] L
nirppaduve  [simhEndra madhyamam] L
nirupama sundarAkarA  [pantuvarALi] L
nirupama sundarAkarA ati nirupama  [kAmavardhini] L
nirupamAna  [Behāg,behAg]  
nirupamAna sAmini (jAvali)  [behAg] L
nirupamAnamaina  [yadukulakAmbhOji] L
nirutta gaNapatiyE  [candrajyOti?] L
nirviSayanAi  [shahAnA] L
nis din barasat nain (bhajan)  []  
niSAdAdi dEshAdhipati  [niSadam] L
nItihata hita  [shuddhalalitA] L
nittam tudi  [shankarAbharaNa] L
nittam unai vendi  [cakravAkam]  
nittirayil  [Kāmavardani,pantuvarALi]  
nittiyam bhakti  [kAnaDA] L
nitya jIva (g)  [malahari] L
nitya rUpa  [darbAr] L
nityakalyANi  [rAgamAlika]  
nityaklinnE  [nATTai kurinji] L
nityAnandam aLikkum (kaNNigaL)  [nAdanAmakriyA] L
nityavalla anitya  [kAmbhOji] L
nIvE dikkani  [darbAr] L
nIvE gatiyani  [asAvEri,kalyANi,pUrNacandrikA] L
nIvE gatiyani (varNa)  [kalyANi] L
nIvE iTu  [kharaharapriyA] L
nIvE mA dhanamu  [mandAri] L
nIvE mAtalli nArAyaNi  [nAdabrahma] L
nIvE nAkika  [bhUpALa] L
nIvE nanneDa  [sowrAshTram] L
nIvEgAni nannevaru  [bilahari] L
nIvu brOvavalenamma  [sAvEri] L
nIyallAl enakkoru  [tODi] L
nIyallavO  [pantuvarALi] L
nIyanri nAnillai  [kAmavardhani] L
nIyanri yAr tuNai  [rAgamAlikA] L
nIyE enadu jIvan  [lalitA] L
nIyE gati en tAyE  [harikAmbhOji] L
nIyE kaNkoNDu pAraDi rAdhE  [khamAs] L
nIyE parAmukhamAyin  [hamsanAda] L
nIyE pEdai  [kAmavardhini] L
nIyE sharaN  [kAmbhOji] L
nIyE tuNai  [SaNmukhapriyA,shuddhamanOhari] L
nODa bannirO  [pUrvi] L
nODa bAradu  [khamAs] L
nODada kaNNE  [dharmavati] L
nODadiru para  [Anandabhairavi] L
nODe gOpi gokuladoLu  [shankarAbharaNa] L
nODe gOpi nOde  [kannaDakAmbhOji] L
nODi daNiyavu  [sAvEri] L
nODirai kalpa  [madhyamAvati] L
nODirayya hanumantana  [shankarAbharaNa] L
nODu nODu nODu  [kAmbhOji] L
nOduvadE  [Jōnpuri,jOnpuri]  
nODuvudE kaNNu  [dhanyAsi] L
nOremi shrI rAma  [varALi] L
Not sure whether the sound system was bad  [mridangam comes thru poorly]  
nOTru svargam  [tODi]  
nrpAlavAla kalAdhara  [nAdavarangini] L
nrtyati nrtyati  [shankarAbharaNa] L
nutintu sadAmbuja  [vAcaspati] L
nUvE nA jIvuDu  [kAmbhOji] L
O dhavanEshwara  [nATTai kurinji] L
O jagadamba nanu  [Anandabhairavi] L
O jagagamba  [Anadhabhairavi,Anandabhairavi,Ānandabhairavi]  
O jagannAtha  [kEdAra gowLa] L
O mAnasa mukti niganu  [kOsala] L
O paradEvi pAvanI  [mOhana] L
O raghunandanA  [madyamAvati] L
O raghuvIra  [kEdAra gowLa] L
o rAjeevAksha  [Arabhi,Arabi,sankarAbaraNam] L
O rAma nee nAmam  [poorvikalyANi]  
O ramAramaNa  [kEdAram] L
O Rangashayee  [Kāṁbhōji,kAmbhOji,kAmbhOji (rAgam, tAnam and kriti),kAmbhoji] L
O shiva param  [paraju] L
ODanu  [sArangA]  
ODanu jaripE  [sAranga] L
oDeya hari  [dhanyAsi] L
ODi bArayya  [bhairavi] L
Odi oLivadEnO  [darbAr] L
Odi vADA murugA  [kEdAra] L
ODi vandu aruLvAn  [dEvamanOhari] L
ODi varuvAi  [sAramati] L
Odimalai mIdamarum  [hamsAnandi] L
OdinadAlE Edu  [lalitA] L
ODODi vandEn  [dharmavati] L
ODODi vandEn kaNNA  [dharmAvati] L
OhO DEm DEm  [kApi] L
OhO en tOzhargaL  [sindhubhairavi] L
OhO jagadIshanE  [harikAmbhOji] L
oka mATa  [harikAmbhOji] L
okapari  [karaharapriyA]  
Okapari jUDaga  [kalAvati] L
okapari kokapari  [Karaharapriya,kharaharapriyA] L
olaga sulabhavO  [Bhairavi,bhairavi]  
oLi kATTiDum  [kEdAragauLa] L
ollane vaidika  [kAmavardhani] L
ollanO shrI hari  [kalyANi] L
oLLEdoLLEdu  [kApi] L
oLLidI shakuna  [kAmavardhani] L
Om gaNapati  [sudda sAvEri] L
Om jyOti Om jyOti  [behAg] L
Om murugA enrAl uLLam  [bAgEshrI] L
Om namasivAyavE  [hindOLam]  
Om namO nArAyaNA  [karnaranjani] L
Om Om ena  [dIpAvaLi] L
Om paramAtmA  [mOhana] L
Om saccidAnandamE  [bilahari] L
Om samarasamAna jyOtiyE  [behAg] L
Om shakti Om shakti  [kAmbhOji] L
Om shakti shakti enru  [dhanyAsi] L
Om shiva SaNmukha  [bhairavi] L
Om shiva shankara (bhajan)  [tilang -]  
Om shivam shivam  [dEvagAndhAri] L
Om shrIm aim krIm  [shrI] L
Om shuddha shakti  [unknown] L
Om shuddha shAnta  [shrI] L
Omar DANTE  [shankarAbharaNa] L
ombhattu bAgiloLu  [mAyAmALavagauLa] L
OmkAra AkAriNI  [lavangi] L
OmkAra maNTapattil  [behAg] L
OmkAra panjara  [rAgAmAlikA] L
OmkAra praNava (v)  [SaNmukhapriyA,shhanmugapriyA] L
OmkAra satya jyOti  [behAg] L
OmkAramAna poruLE ulagAi  [kharaharapriyA] L
OmkAramAna poruLE ulagamellAm  [tODi] L
OmkArEshwara  [rAgamAlikA,rAgamAlika] L
omme neneyalu  [yadukulakAmbhOji] L
ondalla eraDalla  [kEdAragauLa] L
onde kUgaLate  [kalyANi] L
onde manadi  [yadukulakAmbhOji] L
ondE nAmadalaDgidavO  [Anandabhairavi] L
ondE nAmavu  [kalyANi] L
One sentence  [Fabulous concert]  
Ongi ulagaLanda  [Arabhi,Arabi]  
Onguga shen shuDarE  [cenjuruTi] L
onrE paramporuLAm  [nAdanAmakriyA] L
onrE vAnum onrE pUvE  [unknown] L
onru kUDumO  [khamAs] L
onrum kavalaiyillai (kaNNigaL)  [kharaharapriyA] L
Oorilen Kaani Illai  [Behāg]  
oppisa sallado  [shankarAbharaNa] L
Or arivu mudal  [kEdAragauLa] L
Or kaNam unnai  [Arabhi] L
Or siranda tavam rAjasingam  [tODi] L
ora joopu  [kannaDagowLa,kannaDagowla]  
orajoopu choochEdi  [kannaDagowLa,kannaDagowla]  
orajoopujE  [kannaDagowLa]  
OrajUpu chUcEDi nyAyamA  [kannaDagowLa] L
OrAnnoruvan kuzhalUdum tiruDaningu  [Arabhi] L
OriDam tArAyO  [gowri manOhari] L
oru kaNamAyinum  [dEvagAndhAri] L
oru madamattu  [Punnagavarali,Puṇṇāgavarāḷi]  
oru murai  [Hindōḷaṁ,hindOLam]  
oru nAL oru pozhudAgi  [Thiruneelakantar]  
oru nALEnum un iDadu pAdam  [kAmbhOji] L
oru nAzhi  [dharmavati] L
oru nimiSam unadaDi (tv)  [rAgamAlikA] L
oru poruLAgi  [unknown] L
oru tuNai namakkuNDu  [kuntalavarALi] L
oru varam  [kalyANi] L
orula nAdhukO  [sudda sAvEri] L
orumai koNDa  [pUrvikalyANi] L
orutti maganAi  [Behāg,bEgAg,behAg]  
orutti maganAi pirandu  [behAg]  
oruvA en iraivA  [naTabhairavi] L
OruvanukkE uyir  [kharaharapriyA] L
oruvarum ariyAdu  [sAmantadIparam] L
OSThyagarajan EnrikkuShivaKrupaiVarumo  [Mukhāri]  
OSThyagarajan MomuJoopara  [Behāg]  
OSThyagarajan Nadupai  [Madhyamāvati]  
OTrumai seivadu  [mOhanam]  
oTrumai varumA  [punnAgavarALi] L
OTTIya kuranginai  [sAmA] L
OyAda vinai  [sarasvati] L
oyyAra nadiyuDan  [dEsh] L
oyyAramAga oyyAramAga  [sArangA] L
Ozhukkam Uyirinum  [Kuntalavarāḷi]  
Paahi Maam Sri  [Ananda bhairavi,Janaranjani,janaranjani,kApi,kalyANi,nATa] L
paccai iLam taLir mEni kANa  [sAmA] L
paccaiyAna  [tODi]  
pachai kuzhandaiyaDi  [Ananda bhairavi,Anandabhairavi] L
pachai maNikkiLiyE  [rAgamAlikA]  
pAda bhajana  [kamAs] L
pada malariNai  [paraju,sAvEri] L
pada malariNaiyE  [bEgaDa,begaDA,harikAmbhOji] L
pAda sannidhi nAku  [jayantasena] L
pada sarOjamula  [asAvEri] L
pADa vEnDumE  [hamsanAdam] L
paDaittiDum tozhilum  [unknown] L
pAdalenDrum pudhiyadu  [shanmukapriya,Ṣanmukhapriya]  
padam nambinEn  [kalyANi] L
pAdam paNindEnE  [khamAs] L
padamalarE gatiyena  [mAyAmALavagauLa,mAyamALava gowLa] L
pAdamalarE taNYcam  [kEdAra,kEdAram] L
pAdAmbujam tarum  [kAmbhOji] L
pAdamE  [valaji]  
padamE shatam  [rAgamAlikA] L
pAdamE tuNai shiva  [kApi] L
pADap-pADa  [kAmbhOji] L
padapangE  [simhEndra madhyamam] L
pAdAravindamE  [hindOLavasanta] L
padari manamayarndu  [sAvEri] L
padasA munijana  [kAmbhOji]  
padasanAti munijana  [kAmbhOji] L
padasEvanam nirantara saubhAgyam  [dIparam] L
pAdayugamulu  [janaranjani]  
paDDa bhATu  [bilahari] L
padhavi nee  [Sālaga bhairavi,sAlaga bhairavi (starts midway),sAlagabhairavi,salaga bhairavi] L
pADi aluttEn  [kuntaLavarALi] L
pAdi madi nadi  [shanmukapriyA]  
paDipellAm paDittumennE  [unknown] L
paDitta mULai  [sArangA] L
padivi nee  [sAlagabhairavi,salagabhairavi]  
padiyavanE  [Thirumazhisai Aazhvar]  
padmanAbha pAhi  [Hindōḷaṁ,hindOLam,kalyANi] L
padmanAbha pAhi dvipApa  [hindOLa] L
padmanAbha pAhi padma  [Arabhi] L
padmanAbha pAlitEbha  [malayamAruta] L
padmAvati ramaNam jayadEva kavirAja  [pUrvikalyANi] L
padmini vallabha dEhi pradEhi  [dhanyAsi] L
pADukinDrEn  [Kānaḍa,kAnaDA]  
pADum kuyilum  [unknown] L
pADum paNiyE paNi  [behAg] L
padumAbhan marugA murugA  [nAgaswarAvaLi] L
